DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,AT,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BA,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BE,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,BG,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CY,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,CZ,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DE,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,DK,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EE,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EL,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,ES,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,EU27_2020,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,FI,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,FEC2020-2030,PC,FI,2006,,m,
